rescomp_id,resource_component,studytype,countstudies,reldiff,reldiff_normal,data_elements,yrs_posttreat,treatvalue,ctrlvalue,meanvalue,countobservations,minvalue,maxvalue
74,Plant structure and composition,treatcontrol,116,0,2.246259071,Plant Mortality,2.41,88,0,199.45,1588,-100,25900
74,Plant structure and composition,treatcontrol,116,0,2.322836084,Plant Mortality,2.41,91,0,199.45,1588,-100,25900
74,Plant structure and composition,treatcontrol,116,0,2.322836084,Plant Mortality,3.41,91,0,199.45,1588,-100,25900
74,Plant structure and composition,treatcontrol,116,0,2.348361756,Plant Mortality,2.33,92,0,199.45,1588,-100,25900
74,Plant structure and composition,treatcontrol,116,0,2.348361756,Plant Mortality,2.41,92,0,199.45,1588,-100,25900
74,Plant structure and composition,treatcontrol,116,0,2.348361756,Plant Mortality,3.41,92,0,199.45,1588,-100,25900
74,Plant structure and composition,treatcontrol,116,0,2.373887427,Plant Mortality,2.33,93,0,199.45,1588,-100,25900
74,Plant structure and composition,treatcontrol,116,0,2.399413098,Plant Mortality,2.41,94,0,199.45,1588,-100,25900
74,Plant structure and composition,treatcontrol,116,0,2.455158652,"Standing Biomass, Total",14.16,1890,0,199.45,1588,-100,25900
74,Plant structure and composition,treatcontrol,116,0,2.501515783,Plant Mortality,3.41,98,0,199.45,1588,-100,25900
74,Plant structure and composition,treatcontrol,116,0,2.552567126,Plant Mortality,2.41,100,0,199.45,1588,-100,25900
74,Plant structure and composition,treatcontrol,116,0,2.552567126,Plant Mortality,3.25,100,0,199.45,1588,-100,25900
74,Plant structure and composition,treatcontrol,116,0,2.552567126,Plant Mortality,3.41,100,0,199.45,1588,-100,25900
74,Plant structure and composition,treatcontrol,116,0,3.021533875,"Standing Biomass, Total",15.16,2326,0,199.45,1588,-100,25900
74,Plant structure and composition,treatcontrol,116,0,3.260554611,"Standing Biomass, Total",15.16,2510,0,199.45,1588,-100,25900
74,Plant structure and composition,treatcontrol,116,0.47,0.001996859,Plant Production,-0.08,212,211,199.45,1588,-100,25900
74,Plant structure and composition,treatcontrol,116,0.68,0.020893364,Litter Cover,3.08,74.5,74,199.45,1588,-100,25900
74,Plant structure and composition,treatcontrol,116,1.03,0.032085591,Plant Frequency,16.16,98,97,199.45,1588,-100,25900
74,Plant structure and composition,treatcontrol,116,1.19,0.039464844,Cover for different groups,0,85,84,199.45,1588,-100,25900
74,Plant structure and composition,treatcontrol,116,1.22,0.016714691,Litter Cover,5.83,33.1,32.7,199.45,1588,-100,25900
74,Plant structure and composition,treatcontrol,116,1.61,0.00586773,Soil Water Content,1.66,31.5,31,199.45,1588,-100,25900
74,Plant structure and composition,treatcontrol,116,1.67,0.032085591,Plant Frequency,14.16,61,60,199.45,1588,-100,25900
74,Plant structure and composition,treatcontrol,116,1.75,0.00586773,Soil Water Content,1.75,29,28.5,199.45,1588,-100,25900
74,Plant structure and composition,treatcontrol,116,1.82,0.00586773,Soil Water Content,1.75,28,27.5,199.45,1588,-100,25900
74,Plant structure and composition,treatcontrol,116,1.82,0.00586773,Soil Water Content,1.83,28,27.5,199.45,1588,-100,25900
74,Plant structure and composition,treatcontrol,116,1.92,0.00586773,Soil Water Content,1.66,26.5,26,199.45,1588,-100,25900
74,Plant structure and composition,treatcontrol,116,2,0.00586773,Soil Water Content,1.75,25.5,25,199.45,1588,-100,25900
74,Plant structure and composition,treatcontrol,116,2.06,0.064171183,Plant Frequency,16.16,99,97,199.45,1588,-100,25900
74,Plant structure and composition,treatcontrol,116,2.13,0.00586773,Soil Water Content,2,24,23.5,199.45,1588,-100,25900
74,Plant structure and composition,treatcontrol,116,2.22,0.00586773,Soil Water Content,0.91,23,22.5,199.45,1588,-100,25900
74,Plant structure and composition,treatcontrol,116,2.71,0.015588309,"Standing Biomass, Total",16.16,454,442,199.45,1588,-100,25900
74,Plant structure and composition,treatcontrol,116,2.79,0.037608056,Litter Cover,2.83,33.2,32.3,199.45,1588,-100,25900
74,Plant structure and composition,treatcontrol,116,2.99,0.011735461,Soil Water Content,1.75,34.5,33.5,199.45,1588,-100,25900
74,Plant structure and composition,treatcontrol,116,3.08,0.011735461,Soil Water Content,1.75,33.5,32.5,199.45,1588,-100,25900
74,Plant structure and composition,treatcontrol,116,3.09,0.096256774,Plant Frequency,16.16,100,97,199.45,1588,-100,25900
74,Plant structure and composition,treatcontrol,116,3.53,0.003897077,"Standing Biomass, Total",14.16,88,85,199.45,1588,-100,25900
74,Plant structure and composition,treatcontrol,116,3.57,0.057677778,Native Annual Species Richness,0.25,2.9,2.8,199.45,1588,-100,25900
74,Plant structure and composition,treatcontrol,116,3.7,0.000289637,Plant Density,-0.09,5.6,5.4,199.45,1588,-100,25900
74,Plant structure and composition,treatcontrol,116,4,0.011735461,Soil Water Content,1.91,26,25,199.45,1588,-100,25900
74,Plant structure and composition,treatcontrol,116,4.17,0.096256774,Plant Frequency,15.16,75,72,199.45,1588,-100,25900
74,Plant structure and composition,treatcontrol,116,4.3,0.024681489,"Standing Biomass, Total",16.16,461,442,199.45,1588,-100,25900
74,Plant structure and composition,treatcontrol,116,4.44,0.004688095,Fuel Load,71.5,47,45,199.45,1588,-100,25900
74,Plant structure and composition,treatcontrol,116,4.59,0.003767175,"Standing Biomass, Total",0.41,66.1,63.2,199.45,1588,-100,25900
74,Plant structure and composition,treatcontrol,116,4.71,0.158042815,Bare Ground and Rock,-0.17,68.9,65.8,199.45,1588,-100,25900
74,Plant structure and composition,treatcontrol,116,4.76,0.000522835,Plant Canopy Cover,0.83,2.2,2.1,199.45,1588,-100,25900
74,Plant structure and composition,treatcontrol,116,4.96,0.00086891,Plant Density,-0.17,12.7,12.1,199.45,1588,-100,25900
74,Plant structure and composition,treatcontrol,116,5,0.011735461,Soil Water Content,1.91,21,20,199.45,1588,-100,25900
74,Plant structure and composition,treatcontrol,116,5.83,0.001013729,Plant Density,-0.09,12.7,12,199.45,1588,-100,25900
74,Plant structure and composition,treatcontrol,116,5.88,0.007842529,Plant Canopy Cover,0,27,25.5,199.45,1588,-100,25900
74,Plant structure and composition,treatcontrol,116,6.15,0.023470922,Soil Water Content,1.75,34.5,32.5,199.45,1588,-100,25900
74,Plant structure and composition,treatcontrol,116,6.25,0.039464844,Cover for different groups,2.58,17,16,199.45,1588,-100,25900
74,Plant structure and composition,treatcontrol,116,6.35,0.001158547,Plant Density,0.83,13.4,12.6,199.45,1588,-100,25900
74,Plant structure and composition,treatcontrol,116,6.56,0.037671747,"Standing Biomass, Total",16.16,471,442,199.45,1588,-100,25900
74,Plant structure and composition,treatcontrol,116,6.67,0.128342366,Plant Frequency,14.16,64,60,199.45,1588,-100,25900
74,Plant structure and composition,treatcontrol,116,6.9,0.128342366,Plant Frequency,14.08,62,58,199.45,1588,-100,25900
74,Plant structure and composition,treatcontrol,116,6.94,0.160427957,Plant Frequency,15.16,77,72,199.45,1588,-100,25900
74,Plant structure and composition,treatcontrol,116,7.02,0.08775213,Litter Cover,1.83,32,29.9,199.45,1588,-100,25900
74,Plant structure and composition,treatcontrol,116,7.14,0.005228353,Plant Canopy Cover,2.67,15,14,199.45,1588,-100,25900
74,Plant structure and composition,treatcontrol,116,7.14,0.017603191,Soil Water Content,0.83,22.5,21,199.45,1588,-100,25900
74,Plant structure and composition,treatcontrol,116,7.23,0.007794154,"Standing Biomass, Total",14.34,89,83,199.45,1588,-100,25900
74,Plant structure and composition,treatcontrol,116,7.23,0.015162222,Plant Canopy Cover,2.41,43,40.1,199.45,1588,-100,25900
74,Plant structure and composition,treatcontrol,116,7.69,0.005228353,Plant Canopy Cover,1,14,13,199.45,1588,-100,25900
74,Plant structure and composition,treatcontrol,116,7.87,0.001299026,"Standing Biomass, Total",0.25,13.7,12.7,199.45,1588,-100,25900
74,Plant structure and composition,treatcontrol,116,8,0.083573457,Litter Cover,1.75,27,25,199.45,1588,-100,25900
74,Plant structure and composition,treatcontrol,116,8.04,0.067893221,Plant Production,0.17,457,423,199.45,1588,-100,25900
74,Plant structure and composition,treatcontrol,116,8.05,0.027625391,Cover for different groups,2,9.4,8.7,199.45,1588,-100,25900
74,Plant structure and composition,treatcontrol,116,8.32,0.026141763,Plant Canopy Cover,2.41,65.1,60.1,199.45,1588,-100,25900
74,Plant structure and composition,treatcontrol,116,8.33,0.000724092,Plant Density,-0.17,6.5,6,199.45,1588,-100,25900
74,Plant structure and composition,treatcontrol,116,8.33,0.000724092,Plant Density,3.08,6.5,6,199.45,1588,-100,25900
74,Plant structure and composition,treatcontrol,116,8.33,0.015785938,Cover for different groups,0,5.2,4.8,199.45,1588,-100,25900
74,Plant structure and composition,treatcontrol,116,8.33,0.160427957,Plant Frequency,14.16,65,60,199.45,1588,-100,25900
74,Plant structure and composition,treatcontrol,116,8.57,0.017603191,Soil Water Content,1.91,19,17.5,199.45,1588,-100,25900
74,Plant structure and composition,treatcontrol,116,8.89,0.023470922,Soil Water Content,0.91,24.5,22.5,199.45,1588,-100,25900
74,Plant structure and composition,treatcontrol,116,9.09,0.000522835,Plant Canopy Cover,2.67,1.2,1.1,199.45,1588,-100,25900
74,Plant structure and composition,treatcontrol,116,9.09,0.001299026,"Standing Biomass, Total",16.16,12,11,199.45,1588,-100,25900
74,Plant structure and composition,treatcontrol,116,9.18,0.121181513,Litter Cover,12.83,34.5,31.6,199.45,1588,-100,25900
74,Plant structure and composition,treatcontrol,116,9.68,0.035206383,Soil Water Content,1.66,34,31,199.45,1588,-100,25900
74,Plant structure and composition,treatcontrol,116,10,0.000522835,Plant Canopy Cover,12.83,1.1,1,199.45,1588,-100,25900
74,Plant structure and composition,treatcontrol,116,10,0.023470922,Soil Water Content,1.83,22,20,199.45,1588,-100,25900
74,Plant structure and composition,treatcontrol,116,10,0.118623512,"Standing Biomass, Live",5.25,550,500,199.45,1588,-100,25900
74,Plant structure and composition,treatcontrol,116,10.34,0.017603191,Soil Water Content,2.08,16,14.5,199.45,1588,-100,25900
74,Plant structure and composition,treatcontrol,116,10.34,0.038970772,"Standing Biomass, Total",14.34,320,290,199.45,1588,-100,25900
74,Plant structure and composition,treatcontrol,116,11.11,0.000289637,Plant Density,2.83,2,1.8,199.45,1588,-100,25900
74,Plant structure and composition,treatcontrol,116,11.11,0.000784253,Plant Canopy Cover,1.75,1.5,1.35,199.45,1588,-100,25900
74,Plant structure and composition,treatcontrol,116,11.11,0.001448184,Plant Density,1.83,10,9,199.45,1588,-100,25900
74,Plant structure and composition,treatcontrol,116,11.11,0.003815999,Plant Basal Cover,0.66,1,0.9,199.45,1588,-100,25900
74,Plant structure and composition,treatcontrol,116,11.11,0.035206383,Soil Water Content,1.83,30,27,199.45,1588,-100,25900
74,Plant structure and composition,treatcontrol,116,11.11,0.256684732,Plant Frequency,15.16,80,72,199.45,1588,-100,25900
74,Plant structure and composition,treatcontrol,116,11.36,0.029338652,Soil Water Content,1,24.5,22,199.45,1588,-100,25900
74,Plant structure and composition,treatcontrol,116,11.43,0.002091341,Plant Canopy Cover,3.08,3.9,3.5,199.45,1588,-100,25900
74,Plant structure and composition,treatcontrol,116,11.43,0.023470922,Soil Water Content,1.91,19.5,17.5,199.45,1588,-100,25900
74,Plant structure and composition,treatcontrol,116,11.67,0.22459914,Plant Frequency,14.16,67,60,199.45,1588,-100,25900
74,Plant structure and composition,treatcontrol,116,11.76,0.023470922,Soil Water Content,1.91,19,17,199.45,1588,-100,25900
74,Plant structure and composition,treatcontrol,116,11.9,0.012990257,"Standing Biomass, Total",15.16,94,84,199.45,1588,-100,25900
74,Plant structure and composition,treatcontrol,116,12.5,0.029338652,Soil Water Content,0.83,22.5,20,199.45,1588,-100,25900
74,Plant structure and composition,treatcontrol,116,13.04,0.012548046,Plant Canopy Cover,0.08,20.8,18.4,199.45,1588,-100,25900
74,Plant structure and composition,treatcontrol,116,13.08,0.002461913,Plant Density,0.66,14.7,13,199.45,1588,-100,25900
74,Plant structure and composition,treatcontrol,116,13.39,0.002208344,"Standing Biomass, Total",0.25,14.4,12.7,199.45,1588,-100,25900
74,Plant structure and composition,treatcontrol,116,13.51,0.029338652,Soil Water Content,1.08,21,18.5,199.45,1588,-100,25900
74,Plant structure and composition,treatcontrol,116,13.64,0.035206383,Soil Water Content,0.66,25,22,199.45,1588,-100,25900
74,Plant structure and composition,treatcontrol,116,13.79,0.256684732,Plant Frequency,14.08,66,58,199.45,1588,-100,25900
74,Plant structure and composition,treatcontrol,116,14.18,0.162968242,Litter Cover,0.83,31.4,27.5,199.45,1588,-100,25900
74,Plant structure and composition,treatcontrol,116,14.29,0.001448184,Plant Density,5.83,8,7,199.45,1588,-100,25900
74,Plant structure and composition,treatcontrol,116,14.29,0.003815999,Plant Basal Cover,-0.09,0.8,0.7,199.45,1588,-100,25900
74,Plant structure and composition,treatcontrol,116,14.29,0.006495129,"Standing Biomass, Total",12.83,40,35,199.45,1588,-100,25900
74,Plant structure and composition,treatcontrol,116,14.29,0.035206383,Soil Water Content,1.91,24,21,199.45,1588,-100,25900
74,Plant structure and composition,treatcontrol,116,14.71,0.029338652,Soil Water Content,1.91,19.5,17,199.45,1588,-100,25900
74,Plant structure and composition,treatcontrol,116,14.89,0.041074113,Soil Water Content,0.75,27,23.5,199.45,1588,-100,25900
74,Plant structure and composition,treatcontrol,116,15,0.118394533,Cover for different groups,2.58,23,20,199.45,1588,-100,25900
74,Plant structure and composition,treatcontrol,116,15.15,0.002896368,Plant Density,-0.17,15.2,13.2,199.45,1588,-100,25900
74,Plant structure and composition,treatcontrol,116,15.38,0.001045671,Plant Canopy Cover,0.91,1.5,1.3,199.45,1588,-100,25900
74,Plant structure and composition,treatcontrol,116,15.38,0.046941844,Soil Water Content,1.66,30,26,199.45,1588,-100,25900
74,Plant structure and composition,treatcontrol,116,15.63,0.029338652,Soil Water Content,2,18.5,16,199.45,1588,-100,25900
74,Plant structure and composition,treatcontrol,116,15.79,0.035206383,Soil Water Content,0.75,22,19,199.45,1588,-100,25900
74,Plant structure and composition,treatcontrol,116,16,0.046941844,Soil Water Content,1.75,29,25,199.45,1588,-100,25900
74,Plant structure and composition,treatcontrol,116,16.67,0.001045671,Plant Canopy Cover,10,1.4,1.2,199.45,1588,-100,25900
74,Plant structure and composition,treatcontrol,116,16.67,0.002598051,"Standing Biomass, Total",14.16,14,12,199.45,1588,-100,25900
74,Plant structure and composition,treatcontrol,116,16.67,0.015263996,Plant Basal Cover,-0.09,2.8,2.4,199.45,1588,-100,25900
74,Plant structure and composition,treatcontrol,116,16.67,0.035206383,Soil Water Content,1.08,21,18,199.45,1588,-100,25900
74,Plant structure and composition,treatcontrol,116,16.67,0.039464844,Cover for different groups,2.58,7,6,199.45,1588,-100,25900
74,Plant structure and composition,treatcontrol,116,16.67,0.039642432,Percent Composition,14.34,7,6,199.45,1588,-100,25900
74,Plant structure and composition,treatcontrol,116,16.67,0.041074113,Soil Water Content,2.08,24.5,21,199.45,1588,-100,25900
74,Plant structure and composition,treatcontrol,116,16.67,0.320855915,Plant Frequency,14.16,70,60,199.45,1588,-100,25900
74,Plant structure and composition,treatcontrol,116,17.02,0.046941844,Soil Water Content,0.75,27.5,23.5,199.45,1588,-100,25900
74,Plant structure and composition,treatcontrol,116,17.02,0.046941844,Soil Water Content,2,27.5,23.5,199.45,1588,-100,25900
74,Plant structure and composition,treatcontrol,116,17.24,0.320855915,Plant Frequency,14.08,68,58,199.45,1588,-100,25900
74,Plant structure and composition,treatcontrol,116,17.65,0.000434455,Plant Density,0.66,2,1.7,199.45,1588,-100,25900
74,Plant structure and composition,treatcontrol,116,17.65,0.035206383,Soil Water Content,2.08,20,17,199.45,1588,-100,25900
74,Plant structure and composition,treatcontrol,116,18.08,0.204754971,Litter Cover,11.83,32,27.1,199.45,1588,-100,25900
74,Plant structure and composition,treatcontrol,116,18.18,0.002598051,"Standing Biomass, Total",16.16,13,11,199.45,1588,-100,25900
74,Plant structure and composition,treatcontrol,116,18.6,0.046941844,Soil Water Content,0.91,25.5,21.5,199.45,1588,-100,25900
74,Plant structure and composition,treatcontrol,116,18.75,0.002172276,Plant Density,0.83,9.5,8,199.45,1588,-100,25900
74,Plant structure and composition,treatcontrol,116,18.75,0.007842529,Plant Canopy Cover,1,9.5,8,199.45,1588,-100,25900
74,Plant structure and composition,treatcontrol,116,19.05,0.001737821,Plant Density,0.66,7.5,6.3,199.45,1588,-100,25900
74,Plant structure and composition,treatcontrol,116,19.05,0.002091341,Plant Canopy Cover,0.16,2.5,2.1,199.45,1588,-100,25900
74,Plant structure and composition,treatcontrol,116,19.05,0.002091341,Plant Canopy Cover,1.58,2.5,2.1,199.45,1588,-100,25900
74,Plant structure and composition,treatcontrol,116,19.05,0.015785938,Cover for different groups,0,2.5,2.1,199.45,1588,-100,25900
74,Plant structure and composition,treatcontrol,116,19.05,0.046941844,Soil Water Content,0.83,25,21,199.45,1588,-100,25900
74,Plant structure and composition,treatcontrol,116,19.15,0.052809574,Soil Water Content,0.66,28,23.5,199.45,1588,-100,25900
74,Plant structure and composition,treatcontrol,116,20,0.001568506,Plant Canopy Cover,2,1.8,1.5,199.45,1588,-100,25900
74,Plant structure and composition,treatcontrol,116,20,0.002614176,Plant Canopy Cover,5.83,3,2.5,199.45,1588,-100,25900
74,Plant structure and composition,treatcontrol,116,20,0.005792736,Plant Density,0.25,24,20,199.45,1588,-100,25900
74,Plant structure and composition,treatcontrol,116,20,0.041074113,Soil Water Content,1.91,21,17.5,199.45,1588,-100,25900
74,Plant structure and composition,treatcontrol,116,20,0.046941844,Soil Water Content,2,24,20,199.45,1588,-100,25900
74,Plant structure and composition,treatcontrol,116,20,0.052809574,Soil Water Content,0.75,27,22.5,199.45,1588,-100,25900
74,Plant structure and composition,treatcontrol,116,20,0.118576737,Plant Species Diversity,2.08,7.8,6.5,199.45,1588,-100,25900
74,Plant structure and composition,treatcontrol,116,20,0.157859378,Cover for different groups,2.58,24,20,199.45,1588,-100,25900
74,Plant structure and composition,treatcontrol,116,20.18,0.089858675,Plant Production,3.17,268,223,199.45,1588,-100,25900
74,Plant structure and composition,treatcontrol,116,20.69,0.035206383,Soil Water Content,0.83,17.5,14.5,199.45,1588,-100,25900
74,Plant structure and composition,treatcontrol,116,20.93,0.052809574,Soil Water Content,0.91,26,21.5,199.45,1588,-100,25900
74,Plant structure and composition,treatcontrol,116,21.05,0.046941844,Soil Water Content,0.75,23,19,199.45,1588,-100,25900
74,Plant structure and composition,treatcontrol,116,21.43,0.011447997,Plant Basal Cover,0.66,1.7,1.4,199.45,1588,-100,25900
74,Plant structure and composition,treatcontrol,116,21.43,0.346066669,Native Annual Species Richness,0.25,3.4,2.8,199.45,1588,-100,25900
74,Plant structure and composition,treatcontrol,116,21.74,0.002172276,Plant Density,2.08,8.4,6.9,199.45,1588,-100,25900
74,Plant structure and composition,treatcontrol,116,21.82,0.070412766,Soil Water Content,1.75,33.5,27.5,199.45,1588,-100,25900
74,Plant structure and composition,treatcontrol,116,21.88,0.127698025,Plant Species Diversity,0.66,7.8,6.4,199.45,1588,-100,25900
74,Plant structure and composition,treatcontrol,116,22.03,0.033984292,Plant Canopy Cover,4,36,29.5,199.45,1588,-100,25900
74,Plant structure and composition,treatcontrol,116,22.22,0.058677305,Soil Water Content,0.75,27.5,22.5,199.45,1588,-100,25900
74,Plant structure and composition,treatcontrol,116,22.35,0.13757748,Plant Density,1.67,520,425,199.45,1588,-100,25900
74,Plant structure and composition,treatcontrol,116,22.5,0.052809574,Soil Water Content,2.08,24.5,20,199.45,1588,-100,25900
74,Plant structure and composition,treatcontrol,116,22.58,0.47884466,Plant Foliar Cover,21.59,38,31,199.45,1588,-100,25900
74,Plant structure and composition,treatcontrol,116,23.08,1.414213562,Plant Canopy Gaps,71.5,32,26,199.45,1588,-100,25900
74,Plant structure and composition,treatcontrol,116,23.33,0.01097954,Plant Canopy Cover,3,11.1,9,199.45,1588,-100,25900
74,Plant structure and composition,treatcontrol,116,23.53,0.010456705,Plant Canopy Cover,2,10.5,8.5,199.45,1588,-100,25900
74,Plant structure and composition,treatcontrol,116,23.53,0.046941844,Soil Water Content,1.91,21,17,199.45,1588,-100,25900
74,Plant structure and composition,treatcontrol,116,23.81,0.058677305,Soil Water Content,0.83,26,21,199.45,1588,-100,25900
74,Plant structure and composition,treatcontrol,116,23.81,0.058677305,Soil Water Content,1.91,26,21,199.45,1588,-100,25900
74,Plant structure and composition,treatcontrol,116,23.81,0.058677305,Soil Water Content,2.08,26,21,199.45,1588,-100,25900
74,Plant structure and composition,treatcontrol,116,24,0.250720372,Litter Cover,1.75,31,25,199.45,1588,-100,25900
74,Plant structure and composition,treatcontrol,116,24.02,0.005585811,"Standing Biomass, Total",0.41,22.2,17.9,199.45,1588,-100,25900
74,Plant structure and composition,treatcontrol,116,24.14,0.292507101,Litter Cover,0.75,36,29,199.45,1588,-100,25900
74,Plant structure and composition,treatcontrol,116,24.14,0.449198281,Plant Frequency,14.08,72,58,199.45,1588,-100,25900
74,Plant structure and composition,treatcontrol,116,24.32,0.052809574,Soil Water Content,0.91,23,18.5,199.45,1588,-100,25900
74,Plant structure and composition,treatcontrol,116,25,0.001045671,Plant Canopy Cover,1,1,0.8,199.45,1588,-100,25900
74,Plant structure and composition,treatcontrol,116,25,0.002172276,Plant Density,2.67,7.5,6,199.45,1588,-100,25900
74,Plant structure and composition,treatcontrol,116,25,0.002614176,Plant Canopy Cover,1,2.5,2,199.45,1588,-100,25900
74,Plant structure and composition,treatcontrol,116,25,0.002896368,Plant Density,0.25,10,8,199.45,1588,-100,25900
74,Plant structure and composition,treatcontrol,116,25,0.015263996,Plant Basal Cover,-0.09,2,1.6,199.45,1588,-100,25900
74,Plant structure and composition,treatcontrol,116,25,0.015685058,Plant Canopy Cover,0.41,15,12,199.45,1588,-100,25900
74,Plant structure and composition,treatcontrol,116,25,0.058677305,Soil Water Content,0.83,25,20,199.45,1588,-100,25900
74,Plant structure and composition,treatcontrol,116,25,0.058677305,Soil Water Content,2,25,20,199.45,1588,-100,25900
74,Plant structure and composition,treatcontrol,116,25,0.481283872,Plant Frequency,14.16,75,60,199.45,1588,-100,25900
74,Plant structure and composition,treatcontrol,116,25.45,0.082148227,Soil Water Content,1.75,34.5,27.5,199.45,1588,-100,25900
74,Plant structure and composition,treatcontrol,116,26.67,0.002091341,Plant Canopy Cover,3.75,1.9,1.5,199.45,1588,-100,25900
74,Plant structure and composition,treatcontrol,116,27.19,0.040269798,"Standing Biomass, Total",15.16,145,114,199.45,1588,-100,25900
74,Plant structure and composition,treatcontrol,116,27.27,0.00086891,Plant Density,-0.09,2.8,2.2,199.45,1588,-100,25900
74,Plant structure and composition,treatcontrol,116,27.27,0.023527586,Plant Canopy Cover,2,21,16.5,199.45,1588,-100,25900
74,Plant structure and composition,treatcontrol,116,27.36,0.015162222,Plant Canopy Cover,4,13.5,10.6,199.45,1588,-100,25900
74,Plant structure and composition,treatcontrol,116,27.78,0.088015957,Soil Water Content,1.83,34.5,27,199.45,1588,-100,25900
74,Plant structure and composition,treatcontrol,116,28.23,0.235629414,Plant Production,3.25,536,418,199.45,1588,-100,25900
74,Plant structure and composition,treatcontrol,116,28.33,0.545455055,Plant Frequency,14.16,77,60,199.45,1588,-100,25900
74,Plant structure and composition,treatcontrol,116,28.37,0.243616851,Plant Production,2.17,552,430,199.45,1588,-100,25900
74,Plant structure and composition,treatcontrol,116,28.57,0.006274023,Plant Canopy Cover,-0.17,5.4,4.2,199.45,1588,-100,25900
74,Plant structure and composition,treatcontrol,116,29.17,0.041074113,Soil Water Content,1.08,15.5,12,199.45,1588,-100,25900
74,Plant structure and composition,treatcontrol,116,29.41,0.002614176,Plant Canopy Cover,2.75,2.2,1.7,199.45,1588,-100,25900
74,Plant structure and composition,treatcontrol,116,29.73,0.012892262,Fuel Load,71.5,24,18.5,199.45,1588,-100,25900
74,Plant structure and composition,treatcontrol,116,29.73,0.064545035,Soil Water Content,1.08,24,18.5,199.45,1588,-100,25900
74,Plant structure and composition,treatcontrol,116,30,0.001568506,Plant Canopy Cover,11.83,1.3,1,199.45,1588,-100,25900
74,Plant structure and composition,treatcontrol,116,30,0.070412766,Soil Water Content,0.83,26,20,199.45,1588,-100,25900
74,Plant structure and composition,treatcontrol,116,30,0.070412766,Soil Water Content,1,26,20,199.45,1588,-100,25900
74,Plant structure and composition,treatcontrol,116,30,0.070412766,Soil Water Content,2.08,26,20,199.45,1588,-100,25900
74,Plant structure and composition,treatcontrol,116,30.43,0.807488893,Native Annual Species Richness,2.25,6,4.6,199.45,1588,-100,25900
74,Plant structure and composition,treatcontrol,116,30.77,0.070412766,Soil Water Content,0.91,25.5,19.5,199.45,1588,-100,25900
74,Plant structure and composition,treatcontrol,116,31.25,0.5514834,Plant Nitrogen Content,2.08,2.1,1.6,199.45,1588,-100,25900
74,Plant structure and composition,treatcontrol,116,31.58,0.031370115,Plant Canopy Cover,3,25,19,199.45,1588,-100,25900
74,Plant structure and composition,treatcontrol,116,32.18,0.014639387,Plant Canopy Cover,1,11.5,8.7,199.45,1588,-100,25900
74,Plant structure and composition,treatcontrol,116,32.43,0.070412766,Soil Water Content,0.91,24.5,18.5,199.45,1588,-100,25900
74,Plant structure and composition,treatcontrol,116,33.33,0.045606437,Plant Species Diversity,2.08,2,1.5,199.45,1588,-100,25900
74,Plant structure and composition,treatcontrol,116,33.33,0.046941844,Soil Water Content,1.08,16,12,199.45,1588,-100,25900
74,Plant structure and composition,treatcontrol,116,33.33,0.070412766,Soil Water Content,1.08,24,18,199.45,1588,-100,25900
74,Plant structure and composition,treatcontrol,116,33.33,0.076280496,Soil Water Content,0.91,26,19.5,199.45,1588,-100,25900
74,Plant structure and composition,treatcontrol,116,33.33,0.576777781,Native Annual Species Richness,0.25,4,3,199.45,1588,-100,25900
74,Plant structure and composition,treatcontrol,116,33.88,0.043395326,Plant Canopy Cover,4,32.8,24.5,199.45,1588,-100,25900
74,Plant structure and composition,treatcontrol,116,34.12,0.20998668,Plant Density,2.08,570,425,199.45,1588,-100,25900
74,Plant structure and composition,treatcontrol,116,34.15,0.036598468,Plant Canopy Cover,2,27.5,20.5,199.45,1588,-100,25900
74,Plant structure and composition,treatcontrol,116,34.48,0.058677305,Soil Water Content,0.83,19.5,14.5,199.45,1588,-100,25900
74,Plant structure and composition,treatcontrol,116,34.88,0.594636485,Percent Composition,14.34,58,43,199.45,1588,-100,25900
74,Plant structure and composition,treatcontrol,116,36,0.023527586,Plant Canopy Cover,2.75,17,12.5,199.45,1588,-100,25900
74,Plant structure and composition,treatcontrol,116,36.11,0.834225379,Plant Frequency,15.16,98,72,199.45,1588,-100,25900
74,Plant structure and composition,treatcontrol,116,36.36,0.008365364,Plant Canopy Cover,0.41,6,4.4,199.45,1588,-100,25900
74,Plant structure and composition,treatcontrol,116,36.36,0.015785938,Cover for different groups,6,1.5,1.1,199.45,1588,-100,25900
74,Plant structure and composition,treatcontrol,116,36.54,0.628691076,Plant Nitrogen Content,2.08,2.13,1.56,199.45,1588,-100,25900
74,Plant structure and composition,treatcontrol,116,36.57,1.232062273,Plant Production,6.17,2304,1687,199.45,1588,-100,25900
74,Plant structure and composition,treatcontrol,116,36.67,0.634455559,Native Annual Species Richness,0.25,4.1,3,199.45,1588,-100,25900
74,Plant structure and composition,treatcontrol,116,36.88,0.211741196,"Standing Biomass, Total",16.16,605,442,199.45,1588,-100,25900
74,Plant structure and composition,treatcontrol,116,37.5,0.088015957,Soil Water Content,1,27.5,20,199.45,1588,-100,25900
74,Plant structure and composition,treatcontrol,116,37.5,0.088015957,Soil Water Content,2,27.5,20,199.45,1588,-100,25900
74,Plant structure and composition,treatcontrol,116,37.5,0.236789067,Cover for different groups,2.58,22,16,199.45,1588,-100,25900
